make,transmission_type,seats_cop,seats_family,seats_large,fuel_cng,fuel_diesel,fuel_electric,fuel_lpg,fuel_patrol,seller_dealer,seller_self,year,km_driven,engine,max_power,model,selling_price
hyundai,0,0,1,0,0,0,0,1,0,0,0,2004,194689,4068,444,venue,325558.97812436917
honda,0,0,0,1,0,0,0,0,1,0,0,2004,190693,1141,406,wr-v,341897.7198622247
honda,0,0,0,1,0,0,0,0,1,1,1,2005,113689,3251,295,jazz,260413.99297956828
ford,0,1,0,0,0,0,0,1,0,1,1,2018,114416,1938,487,figo,405596.26767628733
hyundai,0,0,0,0,0,0,0,1,0,0,1,2003,96071,2703,66,creta,179862.48735473305
maruti,0,1,0,0,0,0,0,0,1,0,0,2004,145228,4500,164,s-cross,126505.15317074365
honda,1,0,0,0,0,0,0,0,1,0,1,2011,94090,3274,89,jazz,146089.98294790194
toyota,1,0,1,0,0,0,0,0,1,0,1,2012,11953,4456,459,camry,344114.4294293094
hyundai,0,0,0,1,0,0,0,0,1,1,1,2000,49140,2791,416,i10,478195.38419593265
toyota,1,0,0,0,0,0,1,0,0,1,1,2013,62419,2546,417,camry,336763.4300630944
suzuki,1,0,0,1,0,0,0,0,1,1,1,2020,24733,2456,208,wagonr,240248.4729382423
toyota,0,0,1,0,0,0,0,0,1,0,0,2000,74672,3074,139,yaris,100520.2170038193
maruti,0,0,1,0,0,0,0,0,1,0,0,2021,132220,2083,175,ciaz,126768.89888867494
maruti,0,0,1,0,0,0,0,1,0,1,0,2010,44983,1952,159,s-cross,219572.02855806623
toyota,1,0,1,0,0,0,0,0,1,1,1,2013,97780,2146,61,camry,159533.25440471375
maruti,1,0,0,0,0,0,0,0,1,0,0,2018,96431,3607,171,ignis,246702.51999595854
suzuki,1,0,0,1,0,1,0,0,0,1,0,2007,87093,3995,238,vitara brezza,259281.69571530953
toyota,0,0,0,1,0,1,0,0,0,0,1,2009,62467,2170,265,fortuner,338185.148604301
suzuki,1,0,0,1,0,0,1,0,0,0,0,2015,15831,3423,497,wagonr,422162.6784270414
suzuki,1,1,0,0,0,0,0,1,0,0,0,2004,143813,3243,202,alto,287459.40793796943
maruti,1,0,0,1,0,0,0,1,0,0,0,2004,119961,4069,113,baleno,193834.5888490043
suzuki,0,0,0,1,0,0,0,0,1,1,0,2020,51511,4855,437,swift,306356.7710441221
suzuki,1,0,0,1,0,0,0,0,1,0,1,2011,137031,1182,426,ciaz,280670.3662666901
hyundai,0,0,0,1,0,0,0,1,0,0,1,2014,76285,1703,378,i20,345810.57486258046
maruti,1,0,1,0,0,0,0,0,1,1,0,2009,17686,2101,266,ignis,202311.70779746346
toyota,0,0,1,0,0,0,1,0,0,1,1,2009,93610,3181,252,yaris,270317.3171649407
toyota,1,0,0,1,0,0,0,0,1,1,1,2001,180253,2984,375,fortuner,368501.27793971746
suzuki,0,0,0,0,0,0,0,0,1,1,1,2011,157182,3977,274,vitara brezza,297001.26040662144
suzuki,1,1,0,0,0,0,0,1,0,1,0,2013,167994,4247,386,vitara brezza,312417.26582606893
suzuki,1,0,0,1,0,0,0,0,1,1,0,2013,189560,3362,296,swift,317625.68034110975
ford,0,0,0,1,0,0,0,1,0,1,0,2008,88894,3276,73,ecosport,149972.59065776036
ford,0,0,0,1,0,0,0,1,0,0,1,2012,89990,3333,444,endeavour,327490.7220417223
suzuki,1,0,1,0,1,0,0,0,0,0,1,2004,48926,3318,142,swift,288182.69733472867
ford,0,0,0,1,0,0,0,1,0,0,1,2011,84590,1280,256,freestyle,221374.84798386638
toyota,0,0,1,0,0,0,0,1,0,0,0,2019,44744,2317,397,corolla,222016.0779808605
suzuki,0,0,0,1,0,0,0,0,1,0,0,2003,68761,4449,413,ciaz,329144.1536302326
maruti,1,0,0,1,0,0,1,0,0,1,0,2014,2743,3867,56,ciaz,130838.50220497244
ford,1,0,0,0,0,0,0,0,1,1,0,2002,105407,1400,300,figo,271257.3625971421
suzuki,1,1,0,0,0,0,0,0,1,0,0,2007,61130,1431,95,ciaz,82601.557655695
hyundai,0,0,0,0,0,0,0,1,0,0,1,2001,33704,1534,89,i10,200059.8407528181
suzuki,0,0,0,1,0,0,1,0,0,0,0,2011,16697,4593,437,vitara brezza,400945.8490145596
ford,1,0,0,1,0,0,0,1,0,1,0,2003,9516,3814,417,ecosport,294048.0914940176
hyundai,0,0,0,1,0,0,0,0,1,0,1,2017,93417,1446,60,creta,171660.31028293056
suzuki,1,0,0,1,0,0,1,0,0,0,1,2000,45823,1923,479,alto,298863.0101263956
suzuki,1,0,1,0,0,0,0,0,1,0,0,2001,3561,1132,380,wagonr,361997.18804459507
hyundai,0,0,0,1,1,0,0,0,0,0,1,2015,118507,2186,238,creta,323197.0997603964
ford,1,0,0,1,0,0,0,1,0,1,0,2013,32052,3105,54,aspire,152007.356187777
maruti,1,0,0,0,0,0,0,1,0,0,1,2018,192737,3874,192,ertiga,282588.47346372117
toyota,1,0,0,1,0,0,0,1,0,0,1,2006,18914,3629,374,corolla,372254.5482662333
maruti,1,0,0,1,0,0,0,1,0,1,1,2002,182633,3497,84,s-cross,112485.29060077836
ford,1,0,0,1,0,0,0,0,1,1,1,2003,88526,1566,331,endeavour,319669.3305107425
maruti,0,0,0,1,0,0,0,1,0,0,0,2012,188976,2012,198,ciaz,221789.0554330822
suzuki,1,0,0,0,0,0,0,1,0,1,0,2008,77834,1145,364,alto,330124.499171998
suzuki,0,0,0,0,0,0,0,1,0,1,0,2003,8455,4101,406,ciaz,342500.9895368741
honda,1,0,0,1,0,0,0,0,1,0,0,2010,111634,2946,153,civic,285449.0584925608
maruti,0,0,0,1,0,0,0,1,0,1,0,2002,183697,2713,371,ciaz,367658.3879324505
ford,1,0,1,0,0,1,0,0,0,1,0,2008,114098,4586,407,freestyle,241391.83947773144
honda,0,0,0,1,0,0,0,0,1,0,1,2010,164449,2505,450,city,409981.00943491276
toyota,0,0,0,1,0,0,0,0,1,0,0,2014,75528,2198,238,yaris,176446.04094731627
toyota,0,0,1,0,0,0,1,0,0,1,0,2017,45787,2147,160,innova,122433.22998083287
honda,1,0,0,0,0,1,0,0,0,0,1,2009,106585,2307,152,wr-v,182964.2553953725
honda,1,0,0,1,0,0,0,0,1,0,1,2015,60146,2922,62,amaze,180064.947946875
ford,1,0,1,0,0,0,0,0,1,1,1,2021,19543,2707,496,endeavour,353696.05204851535
maruti,1,0,1,0,0,0,0,0,1,0,1,2012,93615,4510,307,ignis,208876.94950707082
toyota,0,0,0,0,0,0,0,0,0,0,0,2021,198077,3328,369,yaris,295133.2320231259
maruti,1,0,0,1,0,0,1,0,0,1,0,2007,81056,2695,250,baleno,188325.85069702496
ford,0,0,0,1,0,0,0,1,0,0,1,2007,167038,1435,209,endeavour,353566.3533028178
toyota,0,0,0,1,0,0,0,1,0,0,0,2021,21013,3449,96,yaris,223265.5630989886
suzuki,0,0,1,0,0,0,0,0,1,0,0,2000,59758,1751,411,swift,346129.63435409917
hyundai,0,0,1,0,0,0,0,1,0,1,0,2003,20553,3676,178,creta,296513.8897720694
suzuki,1,1,0,0,0,0,0,1,0,0,1,2004,13877,3613,98,vitara brezza,182923.8757067322
honda,1,0,0,1,0,0,1,0,0,0,1,2002,187605,1955,104,wr-v,140995.72077297245
suzuki,1,0,1,0,0,1,0,0,0,0,0,2012,103243,2638,95,swift,181090.95088558836
toyota,0,0,0,1,0,0,0,0,1,1,0,2011,26438,4124,177,innova,293946.15768066054
hyundai,1,0,0,1,0,0,0,0,1,0,1,2014,133244,4108,286,i10,206045.27824470744
hyundai,1,0,1,0,0,0,0,0,1,1,0,2009,153485,2830,356,verna,346116.7864967646
honda,0,0,0,0,0,0,0,0,1,1,0,2021,168877,3173,111,wr-v,167938.87503121948
honda,1,0,0,0,0,0,0,0,0,1,1,2011,71321,1571,108,civic,156190.09781298717
ford,1,0,1,0,0,0,0,1,0,1,1,2004,158677,4664,264,aspire,250866.78222688162
toyota,1,1,0,0,0,0,1,0,0,0,1,2005,174783,2990,445,camry,337543.66359577375
toyota,0,0,0,1,0,0,0,1,0,0,0,2014,120438,3005,64,innova,53593.51392142376
ford,1,0,1,0,0,0,1,0,0,0,1,2003,76359,2936,458,figo,410518.9708401678
hyundai,0,0,1,0,0,0,0,1,0,1,1,2009,42199,4944,486,creta,309694.68250574055
toyota,0,0,0,0,0,0,0,0,1,0,0,2016,33329,4007,163,fortuner,159257.69891591682
suzuki,0,0,0,1,1,0,0,0,0,0,1,2002,131008,4693,413,wagonr,428444.7050343567
ford,0,0,0,1,0,0,0,1,0,1,1,2017,128529,2677,218,freestyle,230935.71446525227
hyundai,0,0,1,0,0,1,0,0,0,1,0,2005,12657,2744,263,creta,243969.5724275224
suzuki,0,0,1,0,0,0,0,0,1,0,1,2004,83832,1226,328,vitara brezza,240773.14242149037
ford,0,0,0,1,0,0,0,1,0,0,1,2014,163793,2711,443,aspire,379535.9002728666
suzuki,1,0,0,0,0,0,0,1,0,0,0,2019,80354,3806,159,vitara brezza,236184.16635497657
maruti,0,0,0,1,0,0,0,0,1,0,1,2014,57137,1864,433,s-cross,386680.91215199424
suzuki,0,0,0,1,0,0,0,0,1,0,1,2016,83010,4195,78,ciaz,117594.38478780095
maruti,0,0,0,0,0,0,0,0,1,1,1,2013,93781,4991,415,ertiga,272841.1548679242
hyundai,0,0,0,1,0,0,0,1,0,0,1,2007,162147,1094,186,i10,245520.8347063043
toyota,0,0,1,0,0,0,0,1,0,0,0,2014,88009,3762,464,yaris,464268.8445369593
toyota,1,0,0,0,0,0,0,0,1,1,0,2017,150622,2792,313,corolla,271528.2527396851
hyundai,0,0,0,1,0,0,1,0,0,0,0,2006,45983,2276,413,i20,247162.34826664723
maruti,0,0,0,1,0,0,0,0,1,0,1,2021,25862,3027,119,ertiga,227840.82189775768
toyota,0,0,0,1,0,0,0,0,1,0,1,2007,156570,4014,196,corolla,269774.9872484596
maruti,0,0,0,1,0,0,0,1,0,1,1,2016,107983,2140,485,ertiga,353738.9321863143
maruti,0,0,0,1,0,1,0,0,0,1,0,2020,13343,2121,330,baleno,369180.5715039675
maruti,0,0,0,0,0,0,0,0,1,1,1,2002,6642,2508,118,ignis,81474.27921437727
honda,1,1,0,0,0,0,0,1,0,0,1,2017,144658,4571,164,jazz,177065.16015856864
hyundai,1,1,0,0,0,0,0,1,0,0,0,2021,72059,1001,150,venue,207708.41022149578
honda,1,0,0,0,0,0,0,0,1,1,0,2014,126101,1324,193,amaze,328908.79136945854
hyundai,1,0,1,0,0,0,0,0,1,0,0,2019,14351,3577,75,venue,132307.64418912007
maruti,0,0,0,1,0,0,0,1,0,0,0,2007,119083,3324,419,ignis,398789.11490562715
hyundai,0,0,1,0,0,0,1,0,0,1,0,2021,182180,3044,375,i10,278079.9851390269
suzuki,1,0,0,1,0,1,0,0,0,0,0,2005,142373,2515,301,vitara brezza,230328.92517051456
maruti,0,0,0,0,0,0,0,0,1,0,0,2017,35399,2711,423,ignis,447544.9642660135
ford,1,0,1,0,0,0,0,1,0,1,1,2002,182648,3846,79,figo,225393.09754841402
toyota,0,0,0,1,0,0,0,1,0,0,0,2021,144171,2203,385,fortuner,272409.57270672556
hyundai,1,0,0,1,0,1,0,0,0,1,0,2018,130808,4767,345,i20,297816.6733211757
ford,1,0,0,1,0,0,0,0,1,1,1,2007,17060,2376,260,aspire,177440.4337732795
ford,1,0,1,0,0,0,0,0,1,0,0,2007,129394,1550,293,figo,271741.4069595812
hyundai,0,0,1,0,0,0,0,1,0,0,1,2019,61790,2939,238,creta,254671.3332268696
honda,1,0,0,1,0,0,0,0,1,1,1,2011,19840,3298,378,city,283611.29667572904
honda,0,0,0,1,1,0,0,0,0,1,1,2005,124871,3346,426,amaze,426098.66025794117
ford,1,0,0,1,0,0,0,1,0,1,0,2014,48673,4131,314,ecosport,213783.89149959097
ford,1,0,0,1,0,0,0,1,0,1,0,2018,180391,1603,86,aspire,252210.94569109555
honda,1,0,0,1,0,0,1,0,0,1,0,2002,181232,3723,91,city,187808.72251642653
toyota,1,0,0,1,0,0,0,0,1,0,0,2010,175468,1583,54,corolla,149916.4304851995
ford,1,0,0,1,0,0,0,0,1,0,0,2010,179123,3154,144,freestyle,164437.80900299124
toyota,1,0,1,0,0,0,0,0,1,1,1,2017,89686,4595,363,fortuner,205312.45961525006
honda,0,0,1,0,0,0,0,1,0,1,0,2019,163367,1779,237,amaze,177694.79154806887
hyundai,1,0,0,0,0,0,0,0,0,0,1,2020,38273,1467,499,creta,321187.36487169465
toyota,0,0,0,1,0,1,0,0,0,1,1,2018,14564,3233,331,fortuner,325784.93700714794
honda,0,0,1,0,0,0,0,0,1,0,0,2009,188522,1733,353,jazz,342721.4490946471
honda,0,0,1,0,0,0,0,0,1,0,0,2008,187933,2189,106,city,168087.31205144955
maruti,1,1,0,0,0,0,0,0,1,0,0,2009,108094,2225,194,s-cross,216005.7289421015
honda,1,0,0,1,0,0,0,1,0,1,1,2016,120682,1347,254,jazz,233730.13641828755
hyundai,1,0,0,1,0,0,0,0,1,0,0,2012,38754,3421,322,i10,299236.2491128915
hyundai,1,0,0,1,0,0,0,0,1,1,0,2000,58567,2686,67,i10,177496.5418724265
suzuki,0,1,0,0,0,0,0,0,1,1,1,2011,73582,4210,422,vitara brezza,453638.3673319461
honda,1,0,0,1,0,0,0,0,1,0,0,2003,20133,4760,209,amaze,202227.4557435365
ford,1,0,0,1,0,1,0,0,0,1,1,2021,22192,3959,156,freestyle,287763.8884388251
maruti,0,0,0,1,0,0,0,0,1,0,1,2017,10917,4987,97,s-cross,183844.29197392002
honda,1,1,0,0,0,0,0,0,1,0,1,2012,78755,2929,476,amaze,437389.3205851881
maruti,1,0,1,0,0,0,0,1,0,1,0,2008,76493,3163,140,ciaz,200808.87111139006
suzuki,0,0,0,1,0,0,0,0,1,0,1,2004,171558,1221,373,ciaz,249858.12491564814
toyota,1,1,0,0,0,0,0,0,1,0,1,2005,48247,2782,170,corolla,178081.78239346377
maruti,0,0,0,1,0,1,0,0,0,0,0,2007,5056,2508,239,ciaz,263388.4485129668
toyota,0,0,1,0,0,0,0,1,0,1,0,2009,74956,4288,466,corolla,330776.59742883325
honda,0,0,0,1,0,0,0,0,1,1,0,2009,3832,2467,129,civic,121707.06829222385
ford,1,0,1,0,0,0,0,0,1,1,0,2013,40164,1128,254,ecosport,223344.9566004141
honda,1,0,1,0,0,0,0,0,1,1,0,2010,4485,4960,499,civic,390848.8557194818
maruti,0,0,1,0,0,0,0,0,1,1,1,2008,92498,3717,368,s-cross,360994.089708398
hyundai,1,0,0,0,0,0,0,1,0,1,1,2019,188844,4601,103,venue,152007.84404605697
hyundai,0,0,0,1,0,0,0,0,1,1,0,2001,36859,4883,199,venue,213462.21155009704
maruti,0,0,0,1,0,0,0,0,1,0,0,2012,3220,2311,166,baleno,145668.01587308754
toyota,0,0,1,0,1,0,0,0,0,1,0,2017,189724,3692,249,camry,109693.30863740927
ford,1,0,1,0,0,0,0,0,1,0,1,2009,174018,1838,371,endeavour,334184.2867675113
ford,0,0,1,0,0,0,0,1,0,1,0,2000,179517,1890,187,freestyle,93738.49732405243
honda,1,0,0,1,0,0,1,0,0,0,1,2001,77124,3289,257,city,295000.6597432404
ford,1,0,0,1,0,1,0,0,0,0,1,2008,144934,3826,410,ecosport,267867.91593771323
toyota,1,0,1,0,0,0,0,1,0,1,1,2009,191891,4885,469,yaris,336931.21191614284
honda,0,0,1,0,0,0,0,0,1,1,1,2001,5117,4732,170,city,201253.39722280338
maruti,0,0,1,0,0,0,0,0,1,1,0,2001,36734,3051,475,ignis,447311.93315625226
maruti,1,1,0,0,0,0,0,0,1,0,0,2003,103121,2508,425,baleno,472355.71014096844
ford,0,0,0,1,0,0,0,0,1,0,1,2005,126022,2740,322,freestyle,308825.02129299263
maruti,0,0,0,0,0,0,0,1,0,0,0,2020,11216,1010,79,ignis,176577.32481275225
hyundai,1,0,0,1,0,0,0,0,1,1,1,2008,149995,3692,346,i20,246523.5301693372
suzuki,1,1,0,0,0,0,0,0,0,1,0,2004,56668,1642,182,ciaz,254239.93601666915
maruti,1,0,0,1,0,0,1,0,0,1,0,2014,29963,3079,50,ertiga,221160.0756507235
maruti,1,0,0,1,0,0,0,1,0,0,1,2020,42874,2536,216,ertiga,210672.64690655994
ford,0,0,0,1,0,0,0,0,1,0,1,2017,12705,2014,451,freestyle,409565.4290000257
hyundai,0,0,0,1,0,0,0,0,1,0,0,2013,105598,2436,125,i10,258127.69538254428
suzuki,1,0,0,1,0,0,0,0,1,0,0,2011,182869,4558,368,swift,281221.2285174903
suzuki,0,0,0,0,0,0,0,0,1,1,1,2018,25201,4944,222,wagonr,193958.4405011305
hyundai,0,0,0,1,0,0,0,0,1,0,1,2007,141336,1168,411,creta,359242.3508651115
suzuki,0,0,0,1,0,0,1,0,0,0,0,2003,178449,4259,90,alto,120172.85090974401
suzuki,1,1,0,0,0,0,0,0,1,1,1,2006,34507,1995,71,alto,100192.32660775492
maruti,1,0,1,0,0,0,0,0,1,1,1,2020,196844,3131,171,ciaz,270423.57804098795
honda,1,1,0,0,0,0,0,0,1,1,0,2011,124474,3338,83,civic,198522.06718705595
suzuki,0,0,0,1,0,0,0,0,1,0,1,2004,109347,2775,433,swift,226950.59301830916
maruti,1,0,0,1,0,0,0,0,1,0,1,2011,37752,3409,344,ertiga,333891.36660644365
ford,1,0,1,0,0,1,0,0,0,1,0,2008,169916,1782,175,figo,182683.5658750755
maruti,1,0,0,1,0,0,0,0,0,0,1,2013,82088,3696,63,ertiga,126282.99124569912
ford,1,0,1,0,0,0,0,0,1,1,1,2002,114057,1284,180,aspire,224469.26031621828
honda,1,0,1,0,0,0,0,1,0,1,0,2012,52941,4583,475,wr-v,361492.36934824585
hyundai,1,0,0,1,0,0,0,0,1,1,0,2005,107967,1108,484,venue,301360.6029127408
honda,1,1,0,0,0,0,0,0,1,0,0,2003,28700,1507,229,wr-v,332021.1768886976
ford,0,0,0,1,0,0,0,0,1,0,1,2016,60570,4134,383,aspire,350956.3309929948
toyota,1,0,1,0,0,0,0,1,0,0,0,2001,140205,1783,122,innova,214111.57333522046
toyota,1,0,0,1,0,0,0,1,0,1,1,2018,10198,2065,390,innova,305828.35829120345
hyundai,1,0,1,0,0,0,0,0,1,1,1,2016,113968,4330,54,verna,145971.64356968127
honda,1,1,0,0,0,0,0,0,1,1,1,2018,146684,3388,449,jazz,478615.3025262678
toyota,0,0,0,1,0,0,0,1,0,1,0,2000,119243,1960,437,innova,348379.29953213275
maruti,0,1,0,0,0,1,0,0,0,0,1,2018,154314,1726,392,baleno,441855.05934501265
toyota,0,0,0,1,0,0,0,0,1,0,0,2007,131992,4308,272,fortuner,302006.47867392265
toyota,1,0,0,1,0,0,0,1,0,0,0,2004,191718,1576,392,yaris,304839.7443292826
suzuki,0,0,1,0,0,0,0,0,1,1,1,2015,3082,2651,499,swift,435025.4197481863
suzuki,0,0,0,1,0,0,1,0,0,0,1,2016,180225,1974,219,alto,136219.45462595066
ford,0,0,0,0,0,1,0,0,0,1,1,2005,32057,3390,312,ecosport,198481.24274323706
ford,1,0,0,1,0,0,0,1,0,1,0,2018,153590,4439,339,figo,350212.1351878214
honda,1,0,1,0,0,0,0,1,0,1,1,2003,16224,1270,300,city,237199.40715501248
suzuki,1,0,0,1,0,0,0,0,1,0,0,2009,55551,4407,122,ciaz,172458.51180085627
hyundai,1,0,0,1,0,0,0,0,1,1,1,2010,183399,1953,144,i10,145675.60781278746
honda,1,0,0,1,0,0,0,1,0,1,0,2021,175253,1587,198,civic,171997.8530609537
ford,0,0,1,0,0,0,1,0,0,1,0,2005,48180,2006,167,freestyle,165250.70549742412
suzuki,0,0,0,1,0,0,0,0,1,0,1,2011,184145,2131,181,ciaz,213047.4165034122
toyota,0,0,0,1,0,0,0,0,1,1,0,2010,106108,2982,345,yaris,273804.3902315619
hyundai,1,0,1,0,0,1,0,0,0,0,0,2014,52814,4765,461,venue,373080.7177870997
toyota,1,1,0,0,0,0,1,0,0,0,1,2008,176410,3952,94,yaris,102789.75162974851
honda,1,0,1,0,0,0,1,0,0,0,1,2008,102675,2194,280,jazz,233314.29315355877
ford,1,0,0,1,1,0,0,0,0,0,0,2018,121813,2643,410,aspire,339345.66509678046
suzuki,0,0,0,1,0,0,0,0,1,0,1,2020,102748,4133,155,wagonr,120432.73607245306
maruti,1,1,0,0,0,1,0,0,0,1,0,2007,92998,3773,293,ciaz,224764.80400507944
suzuki,0,0,0,1,1,0,0,0,0,0,0,2005,160080,1468,396,ciaz,219010.6155913867
maruti,1,0,0,1,0,0,0,0,1,0,1,2019,22732,2819,300,ertiga,286314.87919744226
hyundai,0,0,0,1,0,0,1,0,0,1,1,2021,110691,1166,70,venue,35811.273775957845
maruti,1,0,0,1,0,0,0,0,1,1,1,2004,189712,3659,246,ciaz,219801.5404747321
honda,0,0,1,0,0,1,0,0,0,1,1,2019,41628,1528,218,wr-v,310924.4522417175
hyundai,0,0,0,1,0,0,0,0,1,1,0,2000,137764,4258,100,i10,126859.04500970163
maruti,0,0,0,1,0,0,0,0,0,1,0,2015,130927,1493,373,s-cross,268809.2155893779
maruti,0,0,0,1,0,0,0,1,0,0,0,2021,143884,1331,128,s-cross,225532.13555378106
ford,1,0,1,0,0,0,1,0,0,1,1,2018,63752,2828,72,aspire,274766.68540844915
maruti,0,0,0,1,0,0,0,0,1,1,1,2017,86016,3543,203,ertiga,152260.01311658084
honda,1,0,0,0,0,0,0,0,1,1,1,2021,156173,3975,254,city,267127.233751667
suzuki,1,0,0,1,0,0,0,1,0,1,1,2003,77914,4354,318,ciaz,264867.7240066905
maruti,0,0,0,1,0,0,1,0,0,1,1,2019,155288,3145,228,ertiga,113778.48359123539
honda,1,0,0,1,0,0,0,1,0,0,1,2011,76902,1806,164,wr-v,219017.2244463241
suzuki,0,0,1,0,0,0,0,0,1,0,1,2003,104327,4109,383,wagonr,371575.32786319463
honda,1,0,1,0,0,1,0,0,0,1,1,2020,91569,3144,436,amaze,319074.9370614751
toyota,0,0,1,0,0,0,0,0,0,0,0,2012,2402,3258,54,yaris,220025.1678161957
honda,1,0,0,1,0,0,0,0,1,1,0,2014,138544,4177,139,jazz,136082.48018112045
toyota,0,0,1,0,0,0,0,1,0,1,1,2019,111824,4210,499,corolla,349412.6852993434
hyundai,1,0,0,1,0,0,0,1,0,0,0,2011,159857,4573,256,venue,230244.08364764624
suzuki,0,1,0,0,0,0,0,1,0,0,0,2017,156343,3495,241,wagonr,264178.5990221106
hyundai,1,0,1,0,0,0,0,0,1,1,0,2012,97321,3897,57,creta,106892.00037915076
hyundai,0,0,0,0,0,0,0,0,1,1,0,2008,73368,3549,247,verna,261942.05824845447
suzuki,1,0,0,0,0,0,0,0,1,0,0,2000,5617,2669,140,alto,254620.41950261983
suzuki,1,0,0,1,0,0,1,0,0,0,1,2009,119851,2570,300,vitara brezza,306431.5957727678
hyundai,0,0,0,0,0,0,0,0,1,1,1,2011,189581,4538,425,venue,332140.71389490104
toyota,0,0,0,1,0,0,1,0,0,0,0,2021,101435,4670,200,yaris,236409.11335396825
suzuki,1,0,0,1,0,0,0,0,1,0,1,2015,56796,4300,127,wagonr,113680.62693948367
hyundai,1,0,1,0,0,0,1,0,0,1,1,2013,182005,3024,214,creta,282614.2370795647
hyundai,1,0,0,1,0,0,0,0,0,0,1,2017,153463,3641,476,i20,369087.8890048222
suzuki,0,0,0,1,0,0,0,0,1,0,0,2021,123753,3101,255,vitara brezza,164045.8776366401
hyundai,0,0,0,1,0,0,0,1,0,0,0,2015,8797,4239,112,i20,236279.7532337175
ford,1,0,0,1,0,0,0,0,1,1,0,2009,28177,3964,59,endeavour,166236.7290829852
hyundai,0,0,0,0,0,0,1,0,0,1,1,2014,129318,4067,179,i20,144078.34223075362
toyota,1,1,0,0,0,0,0,0,1,1,1,2017,89122,2834,317,innova,218829.65901013964
suzuki,1,0,0,1,0,0,0,0,1,0,0,2007,166722,4937,367,alto,266751.5027227891
honda,1,0,0,1,0,0,0,1,0,0,1,2016,154664,3820,130,civic,185467.9775571178
suzuki,1,0,0,0,0,0,0,1,0,0,1,2012,83191,1668,484,alto,353246.5198988338
ford,1,1,0,0,0,0,1,0,0,1,0,2009,107068,4374,478,aspire,410698.2783811185
hyundai,0,1,0,0,0,1,0,0,0,0,1,2019,33084,2745,84,creta,166153.2477038449
honda,1,0,0,1,0,0,0,1,0,1,0,2014,27912,4304,78,civic,146567.9964050302
toyota,0,0,1,0,0,0,0,0,1,0,0,2005,107866,4132,449,innova,442998.3615575118
toyota,1,1,0,0,0,0,0,0,1,0,1,2000,135143,2604,105,yaris,270711.1676497223
ford,0,0,0,1,0,0,0,1,0,0,1,2018,32329,1066,286,ecosport,359802.00387638446
hyundai,0,0,1,0,0,0,0,1,0,1,0,2021,22276,3838,96,i10,212432.02735430203
honda,0,0,0,1,0,0,1,0,0,0,0,2004,122349,1068,164,civic,254930.80993118507
maruti,1,0,1,0,0,1,0,0,0,1,1,2013,142364,4696,294,baleno,178327.5766813218
maruti,0,0,0,1,0,0,0,0,0,0,0,2001,99686,1560,417,ciaz,374898.97297302674
honda,1,0,0,1,0,0,0,1,0,1,1,2011,193159,3144,416,amaze,292866.292135528
maruti,0,1,0,0,0,0,0,1,0,1,1,2019,191535,2948,232,ertiga,169236.74373837563
suzuki,0,0,0,1,0,0,0,0,1,1,0,2020,107305,2359,357,alto,255329.66160731012
ford,0,0,0,1,0,0,0,0,1,0,1,2003,142613,4758,439,endeavour,270011.595981202
maruti,1,1,0,0,0,0,0,0,1,1,1,2014,121751,3327,322,s-cross,295944.53359908535
suzuki,1,0,0,1,0,0,0,1,0,1,1,2007,122139,3675,286,alto,189652.9198247721
hyundai,0,0,0,1,0,0,0,0,1,0,0,2005,170698,2096,222,verna,244154.92767946149
hyundai,1,0,0,1,0,0,0,1,0,0,0,2001,39259,2306,491,venue,366680.67583199416
honda,0,0,0,0,0,1,0,0,0,0,0,2002,89115,1278,190,amaze,206570.06116262556
suzuki,1,0,1,0,0,0,0,1,0,0,1,2000,32111,2899,149,ciaz,306322.9975647667
honda,0,0,0,1,0,0,0,1,0,0,0,2011,15987,2238,428,city,278467.0167681991
hyundai,0,0,0,1,0,0,0,0,1,1,1,2007,93324,3452,347,i20,327751.4221818676
suzuki,1,1,0,0,0,0,0,0,1,0,0,2007,90928,1733,415,vitara brezza,276381.1201746007
ford,0,0,0,1,0,0,0,0,1,0,0,2021,141077,3669,332,freestyle,363861.6721575117
honda,0,0,0,1,0,0,0,1,0,0,1,2008,30176,4223,87,civic,131846.3798570512
honda,1,0,0,0,0,0,0,0,1,0,1,2019,155710,1435,330,amaze,266528.42804659804
ford,0,0,0,1,0,0,0,0,1,1,1,2018,95135,2744,129,ecosport,228445.33863428194
ford,1,0,0,0,0,0,0,0,1,0,1,2001,77265,3158,60,endeavour,50773.53707098249
ford,1,0,1,0,0,0,0,1,0,0,0,2010,5056,4678,343,figo,220209.99012803135
honda,1,0,0,0,0,0,1,0,0,1,0,2000,172277,1041,220,city,259484.9910242644
ford,0,0,0,1,0,0,0,0,0,1,0,2011,187040,4836,402,ecosport,324251.7768201143
ford,1,0,0,0,0,0,0,0,1,1,1,2003,66980,4710,149,figo,191883.5209243335
toyota,1,0,1,0,0,0,0,0,1,1,0,2000,16251,3018,190,yaris,278117.1958480164
toyota,0,0,0,1,0,0,0,0,1,0,1,2011,45345,4822,495,fortuner,411116.9374525271
suzuki,0,0,0,1,0,0,0,1,0,0,1,2017,11945,2138,119,ciaz,304243.36289261054
hyundai,1,0,0,1,0,0,0,1,0,0,0,2013,19210,1489,397,verna,336152.63293529936
toyota,1,0,1,0,0,0,0,0,1,0,0,2013,178438,2781,309,corolla,270844.3588733805
